SHA,URL,Parent,Independent,Pure,Operation,Location,Src,Dst
108d82902294684d4eff3d693e5ca70c210cb142,https://github.com/tensorflow/tensorflow/commit/108d82902294684d4eff3d693e5ca70c210cb142,https://github.com/tensorflow/tensorflow/commit/3f94cbfa73a60252066d32c92ad6d6f3ed365c91,1,1,Rename Variable,"tensorflow/python/util/nest.py
flatten_with_tuple_paths_up_to",flat_value_lists,flat_value_gen
108d82902294684d4eff3d693e5ca70c210cb142,https://github.com/tensorflow/tensorflow/commit/108d82902294684d4eff3d693e5ca70c210cb142,https://github.com/tensorflow/tensorflow/commit/3f94cbfa73a60252066d32c92ad6d6f3ed365c91,1,1,Rename Variable,"tensorflow/python/util/nest.py
flatten_with_tuple_paths_up_to",flat_path_list,flat_path_gen
0f1b3bcf48eaaca4dccdf2d3208b0305b1c6056b,https://github.com/tensorflow/tensorflow/commit/0f1b3bcf48eaaca4dccdf2d3208b0305b1c6056b,https://github.com/tensorflow/tensorflow/commit/1059de1db9e927a85c483e353bbb9dc90e670b47,1,1,Rename Variable,"tensorflow/contrib/tpu/python/tpu/tpu.py
HostComputeCore",control_inputs,internal_control_inputs
0f1b3bcf48eaaca4dccdf2d3208b0305b1c6056b,https://github.com/tensorflow/tensorflow/commit/0f1b3bcf48eaaca4dccdf2d3208b0305b1c6056b,https://github.com/tensorflow/tensorflow/commit/1059de1db9e927a85c483e353bbb9dc90e670b47,1,1,Rename Variable,"tensorflow/contrib/tpu/python/tpu/tpu.py
HostComputeCore",external_inputs,external_control_inputs
0d64ea5b718930691daa03a88ce2607f8228a1e6,https://github.com/tensorflow/tensorflow/commit/0d64ea5b718930691daa03a88ce2607f8228a1e6,https://github.com/tensorflow/tensorflow/commit/0197b6690551ec762d8f5f28cdc13a67cfda76e9,1,1,Rename Variable,"tensorflow/python/keras/layers/recurrent.py
_validate_state_spec",flat_cell_state_size,flat_cell_state_sizes
0d64ea5b718930691daa03a88ce2607f8228a1e6,https://github.com/tensorflow/tensorflow/commit/0d64ea5b718930691daa03a88ce2607f8228a1e6,https://github.com/tensorflow/tensorflow/commit/0197b6690551ec762d8f5f28cdc13a67cfda76e9,1,1,Rename Variable,"tensorflow/python/keras/layers/recurrent.py
_validate_state_spec",flat_state_spec,flat_state_specs
0d2e879a162a6c92d5602a7a88ea4e92fd104ee2,https://github.com/tensorflow/tensorflow/commit/0d2e879a162a6c92d5602a7a88ea4e92fd104ee2,https://github.com/tensorflow/tensorflow/commit/b53a109aa242d8ef493f18d97f872494efa17082,1,0,Rename Variable,tensorflow/python/ops/cond_v2.py,true_grad_intermediates,true_intermediates
0d2e879a162a6c92d5602a7a88ea4e92fd104ee2,https://github.com/tensorflow/tensorflow/commit/0d2e879a162a6c92d5602a7a88ea4e92fd104ee2,https://github.com/tensorflow/tensorflow/commit/b53a109aa242d8ef493f18d97f872494efa17082,1,0,Rename Variable,tensorflow/python/ops/cond_v2.py,false_grad_intermediates,false_intermediates
0d2e879a162a6c92d5602a7a88ea4e92fd104ee2,https://github.com/tensorflow/tensorflow/commit/0d2e879a162a6c92d5602a7a88ea4e92fd104ee2,https://github.com/tensorflow/tensorflow/commit/b53a109aa242d8ef493f18d97f872494efa17082,1,0,Rename Variable,tensorflow/python/ops/cond_v2.py,num_grad_outputs,num_cond_outputs
0c296013f624e35232570b5ffd1575b77a6a0d93,https://github.com/tensorflow/tensorflow/commit/0c296013f624e35232570b5ffd1575b77a6a0d93,https://github.com/tensorflow/tensorflow/commit/9123bfa78d112e13179812bc515918c6ba8952f3,1,1,Rename Variable,"tensorflow/python/data/experimental/ops/optimization_options.py
_graph_rewrites",hoist_data_discarding_ops,hoist_discard
0a782f1b1b300ee37f3adfb4964c240dd199f216,https://github.com/tensorflow/tensorflow/commit/0a782f1b1b300ee37f3adfb4964c240dd199f216,https://github.com/tensorflow/tensorflow/commit/67465b9401862ffb522f9ac4fa2ec8a31628f116,1,2,Rename Variable,"tensorflow/python/keras/engine/training.py
 Method __init__",run_eagerly,_run_eagerly
07562bebcfad034fbbb659d6b671ba1d3e603dd7,https://github.com/tensorflow/tensorflow/commit/07562bebcfad034fbbb659d6b671ba1d3e603dd7,https://github.com/tensorflow/tensorflow/commit/22c13e3abd91b659b2953e382e9d0992dda9d810,1,2,Rename Variable,"tensorflow/contrib/learn/python/learn/learn_io/graph_io.py
 read_keyed_batch_features",dequeued_feature_map,dequeued_parsed_features
0754009ba3f399636caecfb8399937ec088c7b4d,https://github.com/tensorflow/tensorflow/commit/0754009ba3f399636caecfb8399937ec088c7b4d,https://github.com/tensorflow/tensorflow/commit/af3617589b2ff0bd16da49abd9bf667030821a6e,1,1,Rename Variable,"tensorflow/python/ops/image_ops_impl.py
extract_glimpse",offsets_variable,offsets
0754009ba3f399636caecfb8399937ec088c7b4d,https://github.com/tensorflow/tensorflow/commit/0754009ba3f399636caecfb8399937ec088c7b4d,https://github.com/tensorflow/tensorflow/commit/af3617589b2ff0bd16da49abd9bf667030821a6e,1,1,Rename Variable,"tensorflow/python/ops/image_ops_impl.py
extract_glimpse_v2",offsets_variable,offsets
00b44494f75b78afc37a0082f8fdff255886e9cf,https://github.com/tensorflow/tensorflow/commit/00b44494f75b78afc37a0082f8fdff255886e9cf,https://github.com/tensorflow/tensorflow/commit/c1b4fcd787d16f64e6c4b341094524f4dc58a8dc,1,1,Rename Variable,"tensorflow/python/ops/map_ops.py
 Method EraseGrad",m,_
ffc865628e0a8dbd335617af0a8718899c704f03,https://github.com/scikit-learn/scikit-learn/commit/ffc865628e0a8dbd335617af0a8718899c704f03,https://github.com/scikit-learn/scikit-learn/commit/dc52457a8659852b9e1487f03da5baad825f7de2,1,1,Rename Variable,"sklearn/neighbors/base.py
fit",_classes,classes_
fd595a7388f068fb4c176a5d25f7850e0b5ce8a3,https://github.com/scikit-learn/scikit-learn/commit/fd595a7388f068fb4c176a5d25f7850e0b5ce8a3,https://github.com/scikit-learn/scikit-learn/commit/3a6bb7399d992bbe88843c2a1985631319314901,1,1,Rename Variable,"sklearn/linear_model/pa.py
__init__",learning_rate,loss
fcc11d22e5017857a0235220140d1278de6578a0,https://github.com/scikit-learn/scikit-learn/commit/fcc11d22e5017857a0235220140d1278de6578a0,https://github.com/scikit-learn/scikit-learn/commit/46adad5b0581201a0755408e7a18e870fb97ce48,1,2,Rename Variable,"scikits/learn/neighbors/tests/test_neighbors.py
 Method test_neighbors_1D",samples,X
fcc11d22e5017857a0235220140d1278de6578a0,https://github.com/scikit-learn/scikit-learn/commit/fcc11d22e5017857a0235220140d1278de6578a0,https://github.com/scikit-learn/scikit-learn/commit/46adad5b0581201a0755408e7a18e870fb97ce48,1,2,Rename Variable,"scikits/learn/neighbors/tests/test_neighbors.py
 Method test_neighbors_1D",labels,Y
f4ac2b648c38b0632c1d78dbca09529969db5295,https://github.com/scikit-learn/scikit-learn/commit/f4ac2b648c38b0632c1d78dbca09529969db5295,https://github.com/scikit-learn/scikit-learn/commit/c3542bade998038a67b04ec5f432894e01cbcfbc,1,1,Rename Variable,"sklearn/metrics/metrics.py
label_ranking_average_precision_score",score,out
f38c5abaac6b1057c2430f4c9dbe2f1225253c8c,https://github.com/scikit-learn/scikit-learn/commit/f38c5abaac6b1057c2430f4c9dbe2f1225253c8c,https://github.com/scikit-learn/scikit-learn/commit/e4339522de1b75998f85aed6fb3f5569a70985e9,1,2,Rename Variable,"scikits/learn/naive_bayes.py
fit",intercept_,class_log_prior_
f1110e0afe911a6d080cff1ef495d3d6b9004496,https://github.com/scikit-learn/scikit-learn/commit/f1110e0afe911a6d080cff1ef495d3d6b9004496,https://github.com/scikit-learn/scikit-learn/commit/9a5c0b92fe00509f687978909747a98ff672b42a,1,2,Rename Variable,"scikits/learn/linear_model/omp.py
_cholesky_omp",eps,tol
effdd6e215c67f2ae8ed1e378ea1661e936059a4,https://github.com/scikit-learn/scikit-learn/commit/effdd6e215c67f2ae8ed1e378ea1661e936059a4,https://github.com/scikit-learn/scikit-learn/commit/fc2c0dae0ae43e5ca2e794106a333cf9ace06cd5,1,1,Rename Variable,"sklearn/calibration.py
__init__",base_estimator,estimator
ecc19dc345ccdf821349ecf998ad49d8366f78c7,https://github.com/scikit-learn/scikit-learn/commit/ecc19dc345ccdf821349ecf998ad49d8366f78c7,https://github.com/scikit-learn/scikit-learn/commit/cca417ad9a955d92665e0bf1cdc7b90e61f47a46,1,1,Rename Variable,"sklearn/cluster/tests/test_hierarchical.py
test_linkage_misc",rnd,rng
eade48eaa2d7fe5dff669febbad619a244361dd3,https://github.com/scikit-learn/scikit-learn/commit/eade48eaa2d7fe5dff669febbad619a244361dd3,https://github.com/scikit-learn/scikit-learn/commit/be17713d85efc496ffe0bd7c86e4efad67f548b1,1,2,Rename Variable,"sklearn/decomposition/tests/test_truncated_svd.py
test_algorithms",svd_r,svd
eade48eaa2d7fe5dff669febbad619a244361dd3,https://github.com/scikit-learn/scikit-learn/commit/eade48eaa2d7fe5dff669febbad619a244361dd3,https://github.com/scikit-learn/scikit-learn/commit/be17713d85efc496ffe0bd7c86e4efad67f548b1,1,2,Rename Variable,"sklearn/decomposition/tests/test_truncated_svd.py
test_algorithms",comp_r,comp
e50aaba7dc06cbeec11cc6237111556577780b5d,https://github.com/scikit-learn/scikit-learn/commit/e50aaba7dc06cbeec11cc6237111556577780b5d,https://github.com/scikit-learn/scikit-learn/commit/8e3b22ccdc3c7a497c22839d2bc44a550c769a67,1,1,Rename Variable,"sklearn/linear_model/least_angle.py
__init__",nonnegative,positive
e3d369d38cf06ecdcab73d52c0936f19f0c4beba,https://github.com/scikit-learn/scikit-learn/commit/e3d369d38cf06ecdcab73d52c0936f19f0c4beba,https://github.com/scikit-learn/scikit-learn/commit/d5fcb7324198e9bfbd4f310f4504e26a0afc99db,1,1,Rename Variable,"sklearn/hmm.py
_check_input_symbols",symb,symbols
e242ebc5c7893208245977aab53987c4f6aaad73,https://github.com/scikit-learn/scikit-learn/commit/e242ebc5c7893208245977aab53987c4f6aaad73,https://github.com/scikit-learn/scikit-learn/commit/5fe7c2ca2ff346557001f454f6809b8d5a478b5b,1,1,Rename Variable,"sklearn/tests/test_cross_validation.py
__init__",check_y,check_y_is_list
e242ebc5c7893208245977aab53987c4f6aaad73,https://github.com/scikit-learn/scikit-learn/commit/e242ebc5c7893208245977aab53987c4f6aaad73,https://github.com/scikit-learn/scikit-learn/commit/5fe7c2ca2ff346557001f454f6809b8d5a478b5b,1,1,Rename Variable,"sklearn/tests/test_cross_validation.py
__init__",check_X,check_X_is_list
dd64030c1f9297260dfd5acd0953fc1f71da63bd,https://github.com/scikit-learn/scikit-learn/commit/dd64030c1f9297260dfd5acd0953fc1f71da63bd,https://github.com/scikit-learn/scikit-learn/commit/a40922a87d0b1358ef3b4b1b96a7b5de2a402df1,1,1,Rename Variable,"scikits/learn/naive_bayes.py
fit",N_c_i_temp,N_c_i
dd64030c1f9297260dfd5acd0953fc1f71da63bd,https://github.com/scikit-learn/scikit-learn/commit/dd64030c1f9297260dfd5acd0953fc1f71da63bd,https://github.com/scikit-learn/scikit-learn/commit/a40922a87d0b1358ef3b4b1b96a7b5de2a402df1,1,1,Rename Variable,"scikits/learn/naive_bayes.py
fit",intercept_,fit_prior
dd58d6ee547495b441fd332c7c5617cb7d45238f,https://github.com/scikit-learn/scikit-learn/commit/dd58d6ee547495b441fd332c7c5617cb7d45238f,https://github.com/scikit-learn/scikit-learn/commit/bf96a1418d496d2b9696bdfb78fda104674eb9a8,1,2,Rename Variable,"sklearn/decomposition/factor_analysis.py
fit",psi,y
dc25f231e2242137c475439be1fd33612a7b8615,https://github.com/scikit-learn/scikit-learn/commit/dc25f231e2242137c475439be1fd33612a7b8615,https://github.com/scikit-learn/scikit-learn/commit/cc05add49d896f3a175f7f4b20370d0c53c475d0,1,1,Rename Variable,"sklearn/naive_bayes.py
__init__",class_prior,class_weight
db4422fcf9d949e5bb4a6b76bf4e6296c508bf27,https://github.com/scikit-learn/scikit-learn/commit/db4422fcf9d949e5bb4a6b76bf4e6296c508bf27,https://github.com/scikit-learn/scikit-learn/commit/8931e67bb565c31d0a6a6aa52915c602d3d5d256,1,2,Rename Variable,"sklearn/utils/testing.py
assert_raise_message",callable,function
dac2e4fe1bb2bc2832a251a67c2d5de997518e3f,https://github.com/scikit-learn/scikit-learn/commit/dac2e4fe1bb2bc2832a251a67c2d5de997518e3f,https://github.com/scikit-learn/scikit-learn/commit/a7030481fd8353cc99da634b2c73641c397e21c2,1,2,Rename Variable,"sklearn/hmm.py
_do_viterbi_pass",n_samples,n_observations
dac2e4fe1bb2bc2832a251a67c2d5de997518e3f,https://github.com/scikit-learn/scikit-learn/commit/dac2e4fe1bb2bc2832a251a67c2d5de997518e3f,https://github.com/scikit-learn/scikit-learn/commit/a7030481fd8353cc99da634b2c73641c397e21c2,1,2,Rename Variable,"sklearn/hmm.py
_do_viterbi_pass",n_states,n_components
dac2e4fe1bb2bc2832a251a67c2d5de997518e3f,https://github.com/scikit-learn/scikit-learn/commit/dac2e4fe1bb2bc2832a251a67c2d5de997518e3f,https://github.com/scikit-learn/scikit-learn/commit/a7030481fd8353cc99da634b2c73641c397e21c2,1,2,Rename Variable,"sklearn/hmm.py
_do_viterbi_pass",reverse_state_sequence,state_sequence
d7e915a26908fbef10947b8ec8b88f1176f3333a,https://github.com/scikit-learn/scikit-learn/commit/d7e915a26908fbef10947b8ec8b88f1176f3333a,https://github.com/scikit-learn/scikit-learn/commit/1b668d471c910f175c9599b87d76d247ff7d91f7,1,1,Rename Variable,"sklearn/manifold/t_sne.py 
_joint_probabilities
fit",X_,training_data_
d7e915a26908fbef10947b8ec8b88f1176f3333a,https://github.com/scikit-learn/scikit-learn/commit/d7e915a26908fbef10947b8ec8b88f1176f3333a,https://github.com/scikit-learn/scikit-learn/commit/1b668d471c910f175c9599b87d76d247ff7d91f7,1,1,Rename Variable,"sklearn/manifold/t_sne.py 
_joint_probabilities
fit",X_embedded_,embedding_
d7e915a26908fbef10947b8ec8b88f1176f3333a,https://github.com/scikit-learn/scikit-learn/commit/d7e915a26908fbef10947b8ec8b88f1176f3333a,https://github.com/scikit-learn/scikit-learn/commit/1b668d471c910f175c9599b87d76d247ff7d91f7,1,1,Rename Variable,"sklearn/manifold/t_sne.py 
_joint_probabilities
fit",knn_,nbrs_
d7609b38a7d08bfc317a08bdf5912aeac08e184b,https://github.com/scikit-learn/scikit-learn/commit/d7609b38a7d08bfc317a08bdf5912aeac08e184b,https://github.com/scikit-learn/scikit-learn/commit/25b7bffed1d28b98471315aaf404195435c89dbb,1,1,Rename Variable,"scikits/learn/fastica.py
_ica_def",n_comp,n_components
d75f8ccb2fe22ae5cf4e415992779df0cfecbcbe,https://github.com/scikit-learn/scikit-learn/commit/d75f8ccb2fe22ae5cf4e415992779df0cfecbcbe,https://github.com/scikit-learn/scikit-learn/commit/ae1fba01b31feed03b5655358a3d89c621b6a224,1,1,Rename Variable,"sklearn/linear_model/least_angle.py
__init__",nonnegative,positive
d70ee4e3a70b991bd89a0896d3d7ea12b8aab24c,https://github.com/scikit-learn/scikit-learn/commit/d70ee4e3a70b991bd89a0896d3d7ea12b8aab24c,https://github.com/scikit-learn/scikit-learn/commit/9f5fd653f27fdd2a024c81a702640924aa57a561,1,1,Rename Variable,"sklearn/cluster/affinity_propagation_.py
affinity_propagation",convit,convergence_iteration
d63535e4ac536451777809d1d00a73cf243c7f4b,https://github.com/scikit-learn/scikit-learn/commit/d63535e4ac536451777809d1d00a73cf243c7f4b,https://github.com/scikit-learn/scikit-learn/commit/d8eaed6041680cae92051552273759b40924c6dd,1,0,Rename Variable,"examples/applications/plot_out_of_core_classification.py
progress",chunk_sz,chunk_size
d63535e4ac536451777809d1d00a73cf243c7f4b,https://github.com/scikit-learn/scikit-learn/commit/d63535e4ac536451777809d1d00a73cf243c7f4b,https://github.com/scikit-learn/scikit-learn/commit/d8eaed6041680cae92051552273759b40924c6dd,1,0,Rename Variable,"examples/applications/plot_out_of_core_classification.py
progress",chunk_sz,chunk_size
d3de5795be1ed82c1a2c2d9d13de828ff32ff755,https://github.com/scikit-learn/scikit-learn/commit/d3de5795be1ed82c1a2c2d9d13de828ff32ff755,https://github.com/scikit-learn/scikit-learn/commit/51cef86e472188dee73c8088593edb0404607f79,1,1,Rename Variable,"sklearn/linear_model/theil_sen.py
_spatial_median",spmed_old,spatial_median_old
cfb65107295de1b476bc25e66eb886c750b2cfd0,https://github.com/scikit-learn/scikit-learn/commit/cfb65107295de1b476bc25e66eb886c750b2cfd0,https://github.com/scikit-learn/scikit-learn/commit/29d5dc2f0908c602907484d99f9f3426b78a654f,1,1,Rename Variable,"sklearn/linear_model/ridge.py
fit",M,loo_values
ceb80b0f29a2b1620a9d6668569f71b4ea036b49,https://github.com/scikit-learn/scikit-learn/commit/ceb80b0f29a2b1620a9d6668569f71b4ea036b49,https://github.com/scikit-learn/scikit-learn/commit/fe1cd4bd941442acf9a652f1dd5cd39a60e5749f,1,1,Rename Variable,"sklearn/cross_validation.py
__init__",k,n_folds
cdfa0ce73c7d7365fefdadc5918986c8d4c0bd85,https://github.com/scikit-learn/scikit-learn/commit/cdfa0ce73c7d7365fefdadc5918986c8d4c0bd85,https://github.com/scikit-learn/scikit-learn/commit/3e2ce556bbfa7a67212f90d55b1ca311acbcfbca,1,1,Rename Variable,"sklearn/linear_model/logistic.py
_multinomial_loss",a_k,p
cd74e3265fdc05091da1afda4a40237bf055d1bc,https://github.com/scikit-learn/scikit-learn/commit/cd74e3265fdc05091da1afda4a40237bf055d1bc,https://github.com/scikit-learn/scikit-learn/commit/e3fe8b490aa798fea98fdbc7e476e6de0247bb63,1,1,Rename Variable,"scikits/learn/hmm.py
_accumulate_sufficient_statistics",n_dim,n_features
cc84db3775f8eb0e72f65dff810628dee656bc80,https://github.com/scikit-learn/scikit-learn/commit/cc84db3775f8eb0e72f65dff810628dee656bc80,https://github.com/scikit-learn/scikit-learn/commit/21dbe72345d105a3f643f73e300a6910d8bffe83,1,1,Rename Variable,"sklearn/ensemble/forest.py
_set_oob_score",indices_map,mask
cb701b0267480318a0baf1893df57c26e649e96f,https://github.com/scikit-learn/scikit-learn/commit/cb701b0267480318a0baf1893df57c26e649e96f,https://github.com/scikit-learn/scikit-learn/commit/6736a21eafd8a1bd027f19a4cba401ec31840d78,1,1,Rename Variable,"sklearn/metrics/metrics.py
 Method auc",h,dx
c77bf7b14cedf3100589dfa866fbbd4ed42851fd,https://github.com/scikit-learn/scikit-learn/commit/c77bf7b14cedf3100589dfa866fbbd4ed42851fd,https://github.com/scikit-learn/scikit-learn/commit/73744074e05349444f85ac0620b6e837ed844852,1,2,Rename Variable,"scikits/learn/mixture/gmm.py
__init__",n_states,n_components
c77bf7b14cedf3100589dfa866fbbd4ed42851fd,https://github.com/scikit-learn/scikit-learn/commit/c77bf7b14cedf3100589dfa866fbbd4ed42851fd,https://github.com/scikit-learn/scikit-learn/commit/73744074e05349444f85ac0620b6e837ed844852,1,2,Rename Variable,"scikits/learn/mixture/gmm.py
_distribute_covar_matrix_to_match_cvtype",n_states,n_components
c77bf7b14cedf3100589dfa866fbbd4ed42851fd,https://github.com/scikit-learn/scikit-learn/commit/c77bf7b14cedf3100589dfa866fbbd4ed42851fd,https://github.com/scikit-learn/scikit-learn/commit/73744074e05349444f85ac0620b6e837ed844852,1,2,Rename Variable,"scikits/learn/mixture/gmm.py
test_lmvnpdf_full",n_states,n_components
c6ee39b8a44a4ca9e2fda6a17c5fe416f7336035,https://github.com/scikit-learn/scikit-learn/commit/c6ee39b8a44a4ca9e2fda6a17c5fe416f7336035,https://github.com/scikit-learn/scikit-learn/commit/258176c266bc31fcea2c4d869b1cecde86193523,1,1,Rename Variable,"sklearn/feature_extraction/kernel_approximation.py
__init__",D,n_components
c4d2fe04c61115ce2fdcadd6d7b4f596b1bb3984,https://github.com/scikit-learn/scikit-learn/commit/c4d2fe04c61115ce2fdcadd6d7b4f596b1bb3984,https://github.com/scikit-learn/scikit-learn/commit/797605aa8ad9551b63659efd997f2027f846f7f4,1,1,Rename Variable,"sklearn/manifold/mds.py
fit",positions_,embedding_
bf787ac11f806aeab509734c4df1a69c126b5586,https://github.com/scikit-learn/scikit-learn/commit/bf787ac11f806aeab509734c4df1a69c126b5586,https://github.com/scikit-learn/scikit-learn/commit/47c156295da56e1f29809d7dd36aeb9cbd88f02c,1,2,Rename Variable,"sklearn/feature_extraction/text.py
__init__",bounds_n,ngram_range
bec12269339dc30bda1c2bc74bde7530e299b1fc,https://github.com/scikit-learn/scikit-learn/commit/bec12269339dc30bda1c2bc74bde7530e299b1fc,https://github.com/scikit-learn/scikit-learn/commit/829d3fcf9e12fca7bb754939d65df93b16124e74,1,1,Rename Variable,sklearn/metrics/pairwise.py,pairwise_kernel_functions,PAIRWISE_KERNEL_FUNCTIONS
